,pitch (deg),pitch,gamma,aoa,cl,dcl,ddcl,dddcl,cd,dcd,ddcd,dddcd
404,4.54488622156,0.0793232286947,0.601184863173,0.680508091868,1.40844131423,-4.32384550871,79.7050930155,0.0,0.966019732694,4.3370734754,-46.9102052264,0.0
405,4.55738934734,0.0795414494063,0.600883434611,0.680424884018,1.40880136804,-4.33047759815,79.7050930155,0.0,0.965658691741,4.34097677272,-46.9102052264,0.0
406,4.56989247312,0.079759670118,0.600579819203,0.680339489321,1.40917145847,-4.33728399036,79.7050930155,0.0,0.965287824308,4.34498265545,-46.9102052264,0.0
407,4.5823955989,0.0799778908297,0.600273476356,0.680251367185,1.40955397868,-4.3443077734,79.7050930155,0.0,0.964904753015,4.34911648293,-46.9102052264,0.0
408,4.59489872468,0.0801961115414,0.599969330845,0.680165442387,1.40992755668,-4.35115641748,79.7050930155,0.0,0.964530882885,4.35314723288,-46.9102052264,0.0
409,4.60740185046,0.0804143322531,0.599667356766,0.680081689019,1.41029226024,-4.35783198747,79.7050930155,0.0,0.964166127614,4.35707612056,-46.9102052264,0.0
410,4.61990497624,0.0806325529647,0.599362683675,0.67999523664,1.41066930304,-4.36472268238,79.7050930155,0.0,0.963789272714,4.3611316194,-46.9102052264,0.0
411,4.63240810203,0.0808507736764,0.599055819795,0.679906593471,1.41105651903,-4.37178799435,79.7050930155,0.0,0.963402503889,4.36528988861,-46.9102052264,0.0
412,4.64491122781,0.0810689943881,0.598755475352,0.67982446974,1.41141581535,-4.378333674,79.7050930155,0.0,0.963043851807,4.36914232971,-46.9102052264,0.0
413,4.65741435359,0.0812872150998,0.598452459734,0.679739674834,1.41178736229,-4.38509225985,79.7050930155,0.0,0.962673202148,4.37312007614,-46.9102052264,0.0
414,4.66991747937,0.0815054358114,0.598146737995,0.679652173806,1.4121713675,-4.39206653743,79.7050930155,0.0,0.962290370063,4.37722476732,-46.9102052264,0.0
415,4.68242060515,0.0817236565231,0.597844149916,0.679567806439,1.41254219825,-4.39879104629,79.7050930155,0.0,0.961920908183,4.38118245784,-46.9102052264,0.0
416,4.69492373093,0.0819418772348,0.597542779746,0.679484656981,1.41290823088,-4.40541848155,79.7050930155,0.0,0.961556453073,4.38508301597,-46.9102052264,0.0
417,4.70742685671,0.0821600979465,0.597238731389,0.679398829336,1.41328663114,-4.41225938203,79.7050930155,0.0,0.961179918943,4.38910920843,-46.9102052264,0.0
418,4.7199299825,0.0823783186581,0.596933355999,0.679311674657,1.41367148291,-4.41920605375,79.7050930155,0.0,0.960797209379,4.39319765227,-46.9102052264,0.0
419,4.73243310828,0.0825965393698,0.596633619506,0.679230158876,1.41403198275,-4.42570327668,79.7050930155,0.0,0.960438938585,4.3970215743,-46.9102052264,0.0
420,4.74493623406,0.0828147600815,0.596331232181,0.679145992262,1.41440476153,-4.43241178449,79.7050930155,0.0,0.960068690011,4.40096984744,-46.9102052264,0.0
421,4.75743935984,0.0830329807932,0.596026159737,0.67905914053,1.41479002479,-4.43933430987,79.7050930155,0.0,0.95968628123,4.40504408002,-46.9102052264,0.0
422,4.76994248562,0.0832512015049,0.595724955373,0.678976156877,1.4151586914,-4.44594852961,79.7050930155,0.0,0.959320573064,4.40893686019,-46.9102052264,0.0
423,4.7824456114,0.0834694222165,0.595424216991,0.678893639208,1.41552583207,-4.45252560813,79.7050930155,0.0,0.95895659816,4.412807781,-46.9102052264,0.0
424,4.79494873718,0.0836876429282,0.595120820939,0.678808463867,1.41590536658,-4.45931451659,79.7050930155,0.0,0.95858056559,4.41680337371,-46.9102052264,0.0
425,4.80745186297,0.0839058636399,0.594816764244,0.678722627884,1.41628842986,-4.46615608162,79.7050930155,0.0,0.958201272117,4.4208299573,-46.9102052264,0.0
426,4.81995498875,0.0841240843516,0.594517662979,0.678641747331,1.41664991573,-4.47260267362,79.7050930155,0.0,0.95784355951,4.42462408064,-46.9102052264,0.0
427,4.83245811453,0.0843423050632,0.594215930924,0.678558235987,1.41702370673,-4.47925895308,79.7050930155,0.0,0.957473889626,4.42854161494,-46.9102052264,0.0
428,4.84496124031,0.0845605257749,0.593911534436,0.678472060211,1.4174100063,-4.48612760132,79.7050930155,0.0,0.957092082432,4.43258413827,-46.9102052264,0.0
429,4.85746436609,0.0847787464866,0.593611547818,0.678390294304,1.41777708503,-4.4926447605,79.7050930155,0.0,0.956729491359,4.43641979373,-46.9102052264,0.0
